country,1-2000,2-2000,3-2000,4-2000,5-2000,6-2000,7-2000,8-2000,9-2000,10-2000,11-2000,12-2000,1-2001,2-2001,3-2001,4-2001,5-2001,6-2001,7-2001,8-2001,9-2001,10-2001,11-2001,12-2001,1-2002,2-2002,3-2002,4-2002,5-2002,6-2002,7-2002,8-2002,9-2002,10-2002,11-2002,12-2002,1-2003,2-2003,3-2003,4-2003,5-2003,6-2003,7-2003,8-2003,9-2003,10-2003,11-2003,12-2003,1-2004,2-2004,3-2004,4-2004,5-2004,6-2004,7-2004,8-2004,9-2004,10-2004,11-2004,12-2004,1-2005,2-2005,3-2005,4-2005,5-2005,6-2005,7-2005,8-2005,9-2005,10-2005,11-2005,12-2005,1-2006,2-2006,3-2006,4-2006,5-2006,6-2006,7-2006,8-2006,9-2006,10-2006,11-2006,12-2006,1-2007,2-2007,3-2007,4-2007,5-2007,6-2007,7-2007,8-2007,9-2007,10-2007,11-2007,12-2007,1-2008,2-2008,3-2008,4-2008,5-2008,6-2008,7-2008,8-2008,9-2008,10-2008,11-2008,12-2008,1-2009,2-2009,3-2009,4-2009,5-2009,6-2009,7-2009,8-2009,9-2009,10-2009,11-2009,12-2009
China,0.00222929936306,0.002,0.00199404761905,0.00228985507246,0.00169863013699,0.00182608695652,0.00220779220779,0.00215625,0.00151300236407,0.00200573065903,0.00173134328358,0.00162087912088,0.00174731182796,0.00230113636364,0.00314136125654,0.00196868008949,0.0027680798005,0.00243967828418,0.00227882037534,0.00245810055866,0.00243243243243,0.00288265306122,0.00292134831461,0.00232804232804,0.00309523809524,0.00387096774194,0.00322916666667,0.00413881748072,0.00492227979275,0.0063196125908,0.00377622377622,0.00510588235294,0.00386274509804,0.00625475285171,0.00491596638655,0.00386120996441,0.00426870748299,0.00502994011976,0.0547993019197,0.27115716753,0.268482490272,0.16626984127,0.0883365200765,0.0592592592593,0.0534453781513,0.0399361022364,0.0299823633157,0.0415540540541,0.0732323232323,0.0295681063123,0.0227868852459,0.0318770226537,0.0220421393841,0.0174050632911,0.0189895470383,0.0111914893617,0.0103762662808,0.00932748538012,0.00904422253923,0.00855555555556,0.00836115326252,0.00893155258765,0.00899603698811,0.006011994003,0.00592248062016,0.006140625,0.00599156118143,0.00682515337423,0.00645205479452,0.00762091503268,0.012323943662,0.00608635097493,0.00518844221106,0.00563265306122,0.00573690621194,0.0055035971223,0.00454545454545,0.00496062992126,0.00379266750948,0.00391194968553,0.00309302325581,0.00304852320675,0.00376126126126,0.00339045287638,0.00408187134503,0.00319010416667,0.00264254385965,0.00288194444444,0.00395950506187,0.00411003236246,0.00330326944758,0.00307453416149,0.00295431472081,0.00273529411765,0.00219758064516,0.00196642685851,0.0023301985371,0.00234831460674,0.00249504950495,0.00200917431193,0.0026036036036,0.00192380952381,0.00161403508772,0.00155089820359,0.00216990788127,0.00258252427184,0.00262,0.00197860962567,0.00165297741273,0.00153846153846,0.00119801980198,0.00499479708637,0.011875,0.00181634712412,0.00138260869565,0.00258823529412,0.00267123287671,0.00177777777778,0.00247572815534,0
Hong Kong-China,0.129441624365,0.10487804878,0.106796116505,0.107905982906,0.0925925925926,0.132692307692,0.114678899083,0.0982905982906,0.0848214285714,0.160909090909,0.244339622642,0.171153846154,0.113333333333,0.128070175439,0.125735294118,0.125203252033,0.15,0.118803418803,0.141904761905,0.0963963963964,0.106956521739,0.142477876106,0.116239316239,0.125196850394,0.158695652174,0.163559322034,0.176388888889,0.144776119403,0.14328358209,0.156551724138,0.1668,0.168907563025,0.198611111111,0.185197368421,0.170786516854,0.185185185185,0.159574468085,0.142338709677,1.08024691358,4.55555555556,3.16666666667,1.53697749196,0.921135646688,0.700374531835,0.66253869969,0.547169811321,0.413793103448,0.528052805281,0.954716981132,0.447653429603,0.261563517915,0.419014084507,0.238,0.215838509317,0.258455882353,0.187579617834,0.209459459459,0.172426470588,0.175851393189,0.160606060606,0.161774744027,0.164359861592,0.164736842105,0.116666666667,0.122653721683,0.0976623376623,0.110109289617,0.106443298969,0.12619047619,0.132102272727,0.13316953317,0.109620991254,0.102380952381,0.0887931034483,0.0890442890443,0.08984375,0.0785,0.0702179176755,0.0622276029056,0.0564417177914,0.0592274678112,0.0577825159915,0.0634011090573,0.0648648648649,0.0598825831703,0.0454545454545,0.0461409395973,0.0439501779359,0.0556350626118,0.0745454545455,0.051356238698,0.0322058823529,0.0331369661267,0.0304347826087,0.0270210409745,0.020396039604,0.0201785714286,0.0214285714286,0.0196,0.013937007874,0.0136842105263,0.0141935483871,0.0131654676259,0.0127210884354,0.0134057971014,0.0204444444444,0.0173381294964,0.0179850746269,0.0170588235294,0.0151199165798,0.0126845637584,0.0309016393443,0.0424561403509,0.01824,0.0141007194245,0.0161146496815,0.0168361581921,0.0166981132075,0.0241895261845,0
Taiwan,0.00101449275362,0.00105263157895,0.00079754601227,0.000753424657534,0.00078431372549,0.0,0.0,0.0,0.0,0.00130136986301,0.000816326530612,0.000714285714286,0.000639534883721,0.000821917808219,0.00119047619048,0.000652173913043,0.00106918238994,0.00135135135135,0.00110294117647,0.0,0.00116129032258,0.0013698630137,0.000970149253731,0.000939597315436,0.00150684931507,0.00216666666667,0.00176923076923,0.00100775193798,0.001640625,0.00158333333333,0.001796875,0.00183823529412,0.00139240506329,0.0012101910828,0.00128571428571,0.00102222222222,0.00132743362832,0.00238461538462,0.0267785234899,0.20251572327,0.313294797688,0.203496503497,0.113432835821,0.0452631578947,0.0377070063694,0.0288356164384,0.0206338028169,0.0589189189189,0.0587209302326,0.0212413793103,0.0149162011173,0.0191095890411,0.0184353741497,0.0141843971631,0.01421875,0.0123566878981,0.0101162790698,0.00769230769231,0.00746835443038,0.00665,0.00616580310881,0.00965753424658,0.00864583333333,0.00649681528662,0.00630136986301,0.00503597122302,0.00661654135338,0.00631578947368,0.00679245283019,0.00819875776398,0.00980769230769,0.00562913907285,0.00512345679012,0.00478873239437,0.00520710059172,0.00490445859873,0.00722972972973,0.00561151079137,0.00438461538462,0.00358108108108,0.00291390728477,0.00273291925466,0.00309677419355,0.00315068493151,0.00419117647059,0.00297555791711,0.00375,0.00562248995984,0.00831775700935,0.00522935779817,0.00345794392523,0.00370967741935,0.00258333333333,0.00476923076923,0.00405660377358,0.0029702970297,0.00279661016949,0.00378640776699,0.00338461538462,0.00405405405405,0.00421052631579,0.00158088235294,0.00280701754386,0.00347457627119,0.00305785123967,0.00437037037037,0.00261538461538,0.00301724137931,0.0015652173913,0.00186142709411,0.00186991869919,0.00774774774775,0.00879310344828,0.00338709677419,0.0025,0.00496855345912,0.00416666666667,0.00296,0.00463861920173,0
Singapore,0.0,0.000921985815603,0.0,0.0010067114094,0.0,0.00111111111111,0.0012,0.0,0.0006875,0.0011038961039,0.0011320754717,0.0,0.0,0.00134615384615,0.00184049079755,0.0011875,0.0018064516129,0.000860927152318,0.00122302158273,0.00115646258503,0.00120481927711,0.00175324675325,0.00116788321168,0.00144736842105,0.00205128205128,0.00171875,0.00248175182482,0.00163120567376,0.00159090909091,0.00160305343511,0.000921985815603,0.00264285714286,0.00125,0.00186046511628,0.00207547169811,0.00084388185654,0.00147540983607,0.00311594202899,0.119672131148,0.326066350711,0.233513513514,0.12303030303,0.0841772151899,0.0450314465409,0.0722513089005,0.0313440860215,0.0265625,0.0296296296296,0.0302824858757,0.024,0.0173033707865,0.020987654321,0.0189221556886,0.0172941176471,0.0159310344828,0.013567251462,0.010310880829,0.0110055865922,0.00917582417582,0.0088,0.00787037037037,0.0129447852761,0.0097311827957,0.00760736196319,0.00596153846154,0.00482558139535,0.00588571428571,0.00606451612903,0.00635838150289,0.00794444444444,0.00844919786096,0.00617486338798,0.00555555555556,0.00547619047619,0.00661616161616,0.00867052023121,0.00675977653631,0.00389534883721,0.00429530201342,0.00367816091954,0.00301435406699,0.00350785340314,0.00369791666667,0.0035632183908,0.00408045977011,0.00451612903226,0.00416666666667,0.00489051094891,0.00481707317073,0.00423529411765,0.00386075949367,0.00422360248447,0.00397590361446,0.00338541666667,0.00263440860215,0.00164556962025,0.00271084337349,0.00285714285714,0.00360759493671,0.00281045751634,0.00345911949686,0.00358490566038,0.00202380952381,0.004,0.00280423280423,0.00465968586387,0.00430107526882,0.0028488372093,0.00329113924051,0.00458015267176,0.00326530612245,0.0106993006993,0.00874251497006,0.00482142857143,0.00333333333333,0.00508771929825,0.00333333333333,0.00340206185567,0.00435028248588,0
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00180032733224,0.0,0.0,0.00160116448326,0.0,0.0,0.00172727272727,0.00101851851852,0.0,0.0,0.00197530864198,0.00158520475561,0.00147225368063,0.0,0.00222482435597,0.0020942408377,0.00122905027933,0.00135900339751,0.0,0.00204724409449,0.00111111111111,0.0,0.00111111111111,0.00208333333333,0.0769953051643,0.208379888268,0.127966101695,0.0538596491228,0.0309166666667,0.0244660194175,0.02144,0.0179069767442,0.00946308724832,0.0164925373134,0.0816568047337,0.0180769230769,0.0103496503497,0.0089880952381,0.00610465116279,0.00671532846715,0.00625806451613,0.00517073170732,0.00453271028037,0.00524861878453,0.00652173913043,0.00901515151515,0.0069465648855,0.0114545454545,0.0087969924812,0.0048,0.004765625,0.0036,0.00712,0.0056,0.00593495934959,0.0137086092715,0.0108415841584,0.0055033557047,0.006,0.00550847457627,0.00621621621622,0.00539568345324,0.00377358490566,0.0036690647482,0.00282442748092,0.00285714285714,0.00237179487179,0.00177142857143,0.00246913580247,0.00252941176471,0.00156565656566,0.00225352112676,0.00209039548023,0.001625,0.0014364640884,0.00286585365854,0.00127272727273,0.0028125,0.00147058823529,0.00148571428571,0.00127777777778,0.000814814814815,0.0013125,0.000965517241379,0.00136645962733,0.00150289017341,0.00247252747253,0.00138728323699,0.0010119047619,0.000705882352941,0.0,0.00150289017341,0.000944444444444,0.00106382978723,0.000887096774194,0.00108910891089,0.00122950819672,0.00582608695652,0.00360902255639,0.00127118644068,0.00160583941606,0.0043949044586,0.0031797235023,0.00236686390533,0.00418032786885,0
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031746031746,0.0,0.0,0.0,0.00292275574113,0.0,0.0,0.0,0.00288461538462,0.0026,0.00258064516129,0.00292682926829,0.00383275261324,0.00195729537367,0.0,0.0025641025641,0.00419047619048,0.0,0.00253878702398,0.00146341463415,0.00245098039216,0.00199468085106,0.00174029451138,0.0,0.00261096605744,0.0191082802548,0.157894736842,0.147684605757,0.0600985221675,0.0413377192982,0.0313602015113,0.0306748466258,0.0206931702345,0.0171730515192,0.0206601466993,0.0378481012658,0.0154248366013,0.0120879120879,0.0127810650888,0.0110294117647,0.00974421437272,0.00761904761905,0.009977827051,0.00851305334847,0.0078914919852,0.00712694877506,0.00779914529915,0.00864864864865,0.00420382165605,0.0051742344245,0.00385109114249,0.00375722543353,0.00318181818182,0.00554089709763,0.00558912386707,0.00662905500705,0.00672268907563,0.00791527313266,0.0057486631016,0.00443828016644,0.00329171396141,0.00325581395349,0.00345285524568,0.00415730337079,0.00466101694915,0.00554054054054,0.00350058343057,0.00325814536341,0.00414201183432,0.00343249427918,0.00346153846154,0.00336538461538,0.0019801980198,0.00281407035176,0.0030303030303,0.0019427402863,0.00197710718002,0.00150451354062,0.00293577981651,0.00237358101135,0.00327102803738,0.00231481481481,0.00125786163522,0.00214285714286,0.00126213592233,0.00172413793103,0.00195488721805,0.00113636363636,0.00176870748299,0.00101449275362,0.00089552238806,0.00110294117647,0.0015,0.000780141843972,0.0,0.0,0.0,0.000769230769231,0.00269503546099,0.00425531914894,0.00241379310345,0.00078431372549,0.00140939597315,0.0,0.000992366412214,0.00355781448539,0
Canada,0.000917431192661,0.000495356037152,0.000515151515152,0.00122222222222,0.000869565217391,0.000691642651297,0.000696202531646,0.000518731988473,0.00053164556962,0.000583554376658,0.000443349753695,0.000434782608696,0.0,0.00047619047619,0.000548302872063,0.000340314136126,0.000397877984085,0.000378378378378,0.000708446866485,0.000478873239437,0.000494791666667,0.000712401055409,0.000515759312321,0.000702702702703,0.00106329113924,0.000765765765766,0.000817941952507,0.00108401084011,0.000760869565217,0.00100257069409,0.000837696335079,0.00110192837466,0.000997506234414,0.00132723112128,0.00125,0.00157232704403,0.00109803921569,0.00207317073171,0.0310722100656,0.129473684211,0.0935344827586,0.0605263157895,0.0386727688787,0.0237995824635,0.020824742268,0.0123140495868,0.00756578947368,0.0106,0.0104678362573,0.00609856262834,0.00591355599214,0.00609147609148,0.00526748971193,0.00497967479675,0.00477168949772,0.00332038834951,0.00324723247232,0.00363302752294,0.00300187617261,0.00356603773585,0.00335779816514,0.0032741617357,0.0032276119403,0.0033064516129,0.00258799171843,0.00265873015873,0.00220238095238,0.00277185501066,0.00344,0.00450943396226,0.0034664246824,0.00186219739292,0.00173989455185,0.00161983471074,0.00242057488654,0.00246478873239,0.00267886855241,0.00181338028169,0.00158088235294,0.00148083623693,0.00151877133106,0.00123966942149,0.00160883280757,0.002,0.00215815485997,0.00151291512915,0.00138211382114,0.00154255319149,0.00192245557351,0.00191082802548,0.00137870855148,0.00139175257732,0.00140170940171,0.000745542949757,0.000754716981132,0.00093253968254,0.00112874779541,0.000771992818671,0.00129893238434,0.00083038869258,0.00111888111888,0.00111801242236,0.000794165316045,0.000852842809365,0.000812182741117,0.000805687203791,0.000563847429519,0.000404411764706,0.000506329113924,0.00047817047817,0.000559440559441,0.00343103448276,0.00384228187919,0.00104273504274,0.00110294117647,0.00149275362319,0.00125490196078,0.000925925925926,0.00179723502304,0
